gene_name,log2FoldChange.KO_Inf_8h_KO_Mock_8h,padj.KO_Inf_8h_KO_Mock_8h,diff.KO_Inf_8h_KO_Mock_8h,log2FoldChange.WT_Inf_8h_WT_Mock_8h,padj.WT_Inf_8h_WT_Mock_8h,diff.WT_Inf_8h_WT_Mock_8h,mean_KO_Inf_8h,mean_KO_Mock_8h,mean_WT_Inf_8h,mean_WT_Mock_8h
CCNB2,-0.438448692156053,2.66265159583835e-14,No,-0.38579678633237,1.21289376714641e-10,No,1761.32939858643,2390.87347768756,1792.60473874651,2345.41467435218
MYO1E,0.676326578586929,3.98302187649948e-16,No,1.3475485238073,3.75765781667775e-49,Up,1184.82209168373,738.3446777288,1082.48256101555,419.93726249
FAM81A,-0.34683080282498,0.28516853648728,No,-0.550804725514445,0.0572356855003361,No,48.0220663943208,63.5478546756823,81.0107356514591,124.793345059876
GCNT3,0.728872570557136,0.0969106911733677,No,0.749676197555572,0.0840828126751466,No,15.7540690882424,5.83665880135035,15.5043561415654,5.17048323495285
GTF2A2,-0.388327426812149,1.93726584482639e-05,No,-0.72586979219008,7.29615130073506e-16,No,1272.58283677602,1670.88085041686,1070.25318647827,1785.45217781882
BNIP2,0.433516935569603,2.45489237940422e-10,No,0.638507602924186,2.38583203132163e-20,No,1876.30976123187,1386.24176476497,2054.23424814245,1314.35505636168
ANXA2,-0.121133041115226,0.0419683473941015,No,-0.0797850860584454,0.207572902360736,No,15752.3205289598,17138.9910272341,16168.7193755124,17092.2277951918
RORA,0.787282176076807,0.0172413621571574,No,0.657034336686975,0.0260739177195918,No,37.3816582034495,17.7612594047766,126.387358051945,76.0266898803037
VPS13C,-0.0101158009058954,0.944734570372331,No,-0.139417779154556,0.165026331578792,No,1731.30428960592,1743.48671639076,1596.53666962823,1760.98338254756
TLN2,-0.40870634875648,7.12173855297925e-05,No,-0.450513950300022,4.11374839539728e-05,No,1441.66325221281,1923.48924701745,776.560377336737,1067.38600596812
TPM1,-0.647318214523116,1.15618024312566e-29,No,-0.543844216855703,1.40337815200167e-20,No,6994.79021436954,10983.4714670905,6051.52569529764,8845.04448621187
LACTB,-0.444090193633384,1.83730865248573e-07,No,-0.402360593405697,9.50822144921053e-06,No,658.097193605747,899.138408836852,621.519094781043,825.506430767285
RPS27L,-0.209485309605029,0.0462764559119648,No,-0.254407477562614,0.0143236278294994,No,1513.63185295766,1753.97156769127,1495.82946145122,1793.20940565584
RAB8B,0.407968830027925,1.21888812447398e-06,No,0.309048256652786,0.00027905400840845,No,1126.50280087789,845.511523215011,1383.47934093028,1112.66074845743
APH1B,0.0210194852072106,0.91604766239755,No,0.199588291921731,0.124041070845034,No,413.757036381052,406.822777835466,838.889292718394,729.335472803006
USP3,0.55561228606547,6.50212451597392e-15,No,0.940587743571241,2.82922576118374e-36,No,1558.68771217539,1057.03305723989,1571.72373886625,812.924367778711
FBXL22,0.920733739499641,0.00490428810616287,No,0.159289121903353,0.698075414774181,No,46.8057653597139,21.0029640627893,48.3842647321502,42.7525238144977
HERC1,-0.233400362996639,0.0894737986403056,No,-0.22669465932513,0.101594404603319,No,2350.8233005249,2775.54250394091,2172.9974659289,2553.33854289076
DAPK2,0.562189304488524,0.00901854193896492,No,0.359201624003684,0.0909509866620902,No,117.215172654258,76.176832760968,229.249336915626,175.776271783035
SNX1,0.606067076000184,1.23785716262198e-27,No,0.692689270299248,1.15204867580315e-34,No,4229.34545294235,2773.10125221292,4490.76339857667,2771.389679692
SNX22,-0.61944131959777,0.0012371028274066,No,-0.70131980296135,0.000143572110217854,No,119.831548545747,188.311570486203,198.173730990497,333.233751630737
PPIB,-0.434948544247654,2.21637366427227e-14,No,-0.32635252099391,2.21419233032316e-08,No,11108.7136425601,15042.1268074684,10344.7015444142,12989.0716874736
CSNK1G1,0.740990524200614,1.02491673018828e-15,No,0.866693723863458,3.69132004175863e-21,No,1976.87460681305,1173.39561093297,2511.52160686208,1366.48043235502
SNORA48,0.674036915804791,0.126299773037245,No,1.57410296781927,6.62994672950104e-05,Up,15.6038157840252,6.7968239822938,27.387170337556,3.14606088201003
TRIP4,0.59836876943635,8.91088231126918e-18,No,0.620464626603794,2.57519167392469e-17,No,1807.56358926004,1189.88302305214,1613.33788423064,1045.82165369099
ZNF609,-0.179337778391763,0.0306487716668036,No,-0.10341991162522,0.260140065050322,No,3092.30882414792,3505.93147167089,2705.54162911658,2907.44182160055
OAZ2,-0.727758811949145,6.6812617720285e-32,No,-0.809875294074315,2.42839006500724e-38,No,1544.09311379129,2565.89446487614,1701.25433996296,2998.1590167376
RBPMS2,-0.556030946188728,2.07286147077218e-06,No,-0.402293037352508,0.000503729111713919,No,304.394327594369,451.418829781466,511.992508948938,682.760135613029
PIF1,-0.323539156141189,6.20932136588716e-06,No,-0.263558583413,0.000881660592074433,No,1301.72161098618,1631.97915530891,1047.02900855182,1256.95387726397
PLEKHO2,1.62887081723631,5.33772540416821e-98,Up,2.44368891526936,1.07531544271421e-185,Up,2252.73241455705,719.501392047136,2614.56794392242,471.123988595802
ANKDD1A,-0.372399125022018,0.273899226022022,No,0.11280005040257,0.782658231799031,No,48.2335743027626,65.3021156405813,58.9551127586505,54.1640875061104
SPG21,-0.431927479839913,3.15417150803246e-07,No,-0.440482384555341,4.60557949022534e-07,No,1257.26737111036,1701.99027862655,1145.3080625304,1560.31918737469
MTFMT,0.424097999971129,1.8491008349626e-06,No,0.317462588337174,0.000715024770858644,No,1112.53079492725,825.790098789124,1039.87179557706,832.224348997177
UBAP1L,-0.389976710448594,0.236447415431447,No,-0.445489715766928,0.166565633611676,No,154.180235410395,211.559718043087,152.975870847047,220.200432882785
PDCD7,0.385790733310454,1.78543987500748e-10,No,0.308386734859835,1.19706921479982e-06,No,2263.22563157694,1729.78548321226,2189.67713655351,1766.36928189124
CLPX,-0.242473739452678,5.20082033907309e-06,No,-0.201723242955013,0.000329520329231174,No,4143.34680500154,4906.0980520763,3512.75268584755,4045.11032561935
CILP,-0.644529708982151,0.144586583545801,No,0.113662965440916,0.837626440550904,No,10.1249955294329,21.0316360938774,9.09213058512007,7.47620550100455
PARP16,-0.266756228212997,0.0105974355620668,No,-0.248949490760442,0.0268196047245084,No,828.3257878871,999.935349486628,660.797740277142,788.496172210214
SNORA24,0.150378128923305,0.792250956970606,No,-0.282893417752411,0.572510652793268,No,11.1165196392542,9.20810364661226,8.4799727787483,12.3743116847543
IGDCC3,-0.274642522700408,0.00386798463710122,No,-0.18868294138841,0.0961862878336306,No,842.583457529249,1021.64283729889,541.59685075967,618.066785651108
IGDCC4,-0.328820600903574,0.0776295835275908,No,-0.522181023898839,0.00453413477368388,No,154.348134784048,195.833368428646,142.650808847502,209.405135735863
DPP8,-0.129084529403836,0.116076608141453,No,-0.0882225868251353,0.324853136483916,No,1597.99917430349,1749.32230080948,1562.36180945659,1660.89976581997
SLC24A1,-0.31810239102758,0.0597746052123096,No,-0.532746226466634,0.000654071154744245,No,206.15184374003,259.165979283837,264.504284784083,388.649175814342
DENND4A,-0.0250543951714041,0.928712459331609,No,-0.173425193392639,0.395516598874422,No,298.295691926382,303.815670980418,349.959763423248,396.634025121068
RAB11A,-0.435212821510009,7.93898412628682e-19,No,-0.392732473467103,6.3968074395503e-15,No,2964.79463733623,4014.68941335562,3082.86217076307,4056.38664546558
MEGF11,-0.0812225442405341,0.895554347175938,No,-0.904830923229515,0.0328527193733257,No,3.42678856068198,3.95335387345317,8.85476362609073,27.6504269809655
DIS3L,-0.18443919379574,0.00750617343444403,No,-0.170221179144909,0.0180142084751508,No,1337.67671029283,1521.30855076168,1404.49289949837,1580.41547459276
TIPIN,0.147560726038265,0.134485983037463,No,-0.0408728334650595,0.736357450241333,No,1464.1722801736,1320.04713986559,1282.78956398925,1317.9390094257
MAP2K1,0.154980641904546,0.00487976053153468,No,0.134834148217088,0.0197133764683001,No,3338.36854391538,2997.04968063674,3252.68468912618,2961.29710756284
SNAPC5,-0.319955043961795,4.79793547948552e-05,No,-0.212384497119144,0.014474855112608,No,1162.02224983706,1453.29804358993,1013.29361675345,1178.03144129795
RPL4,0.234107089652146,1.51469703272667e-06,No,0.296387339321476,6.71072207402069e-10,No,92354.059928449,78471.0597994072,85352.1427157835,69450.6783378293
ZWILCH,-0.231145510470708,1.05593300970439e-05,No,-0.342852463640152,8.23478832698068e-11,No,3312.89821708106,3891.59536541655,3015.56597655362,3827.09123565962
LCTL,0.0477675768425888,0.942211821302143,No,0.2160980468166,0.674850753244073,No,6.1349400008835,5.65164963723444,18.5404985063322,14.4079877403876
SMAD6,-0.67174724995231,7.76996536408359e-09,No,-0.697232641456797,3.43105938332492e-08,No,420.082423626196,676.232465894588,315.883235374336,519.047320077972
SMAD3,-0.500178467229918,6.6668017975728e-12,No,-0.303838903236615,9.58317946497396e-05,No,1006.07747714563,1427.42283280627,1107.64449816264,1369.24127223942
AAGAB,-0.0203896043183398,0.838767396185386,No,-0.219764177377874,0.00198894650360568,No,2241.63962806166,2273.08013280446,2002.95157345898,2336.32350000889
IQCH,-0.487907686924533,0.157555427297931,No,-0.605552935902389,0.0760939706904193,No,42.0416147636718,63.1195534926747,34.052829827382,56.7734721016083
IQCH-AS1,-0.518186089112184,0.235139006319135,No,-1.15107423800922,0.0030694107297116,Down,56.4830032302558,97.3198914353817,43.8908145554912,146.256883894378
C15orf61,-0.194938326707056,0.327442152737231,No,-0.510261080127384,0.00374692491286308,No,194.264895469188,224.005473324921,191.665902806643,279.26882904794
MAP2K5,-0.133764060569159,0.455796291553705,No,-0.384721839592037,0.0121895772121345,No,453.179461727863,498.893887660718,464.272568472028,616.446861302722
SKOR1,0.0612145673404746,0.925190716161615,No,-0.0406646626538126,0.944969155523987,No,10.518360850628,9.55230154834946,6.44396852358839,6.92026513398987
PIAS1,0.835023508099286,5.28335821490146e-34,No,0.82473989615303,6.03976790313384e-32,No,2534.18709719485,1414.01920860669,2592.43846026703,1454.08316000162
CALML4,-0.728187787498312,1.05043505696602e-17,No,-0.848043223240343,2.89449674481164e-19,No,656.26022301762,1094.47275488041,440.014554768511,800.847936168273
CLN6,-0.196497277167929,0.00248037293599659,No,-0.40286092008897,9.22960876526196e-11,No,2249.48001850304,2579.3492908232,2348.49240266558,3113.59503424235
FEM1B,0.249837854035343,2.99536950107998e-05,No,0.155939350540685,0.0152394579267069,No,3553.94799159015,2985.42392129342,3419.3078645468,3067.20051103268
CORO2B,-0.342058088954976,0.43391390837129,No,-0.722692486515656,0.0348757673738382,No,10.8629545650305,15.5970749637435,41.2010953360701,74.1445022955668
ANP32A,-0.0642936954559337,0.291181544681361,No,-0.274228305082003,1.00485736241433e-07,No,12838.5726860197,13425.7664892909,10727.1586183187,12982.2656899368
GLCE,0.347113404895833,0.00751253971549939,No,0.280946487210621,0.0327648333963035,No,449.114492198343,350.574533159757,582.836361181388,475.613224394918
PAQR5,-0.942154549677582,1.90605739432013e-06,No,-1.1549098820856,1.06419096991017e-09,Down,95.3800078591322,192.655767077612,139.062651824594,327.820459338982
KIF23,0.280897100957458,3.77907879346608e-09,No,0.354170068184126,3.39462182682371e-13,No,5860.78648362665,4820.38180837802,5416.28216352644,4230.66135482806
RPLP1,0.222732910624211,0.00025445890976891,No,0.32256193359696,5.35151553728787e-08,No,48798.0994694279,41779.3558642933,45627.9287070182,36438.2834939325
TLE3,0.838392202637322,3.08578465619604e-30,No,1.22793679226158,3.02154009885458e-61,Up,3953.01279324543,2198.66959925186,4275.64363598034,1811.4835048275
UACA,-0.33612395086346,2.77323020156683e-10,No,-0.360970908870414,4.53808552074699e-12,No,2702.58817541196,3416.11929534085,3721.24503899495,4785.9551334169
LARP6,0.0320679273960868,0.868184713543939,No,-0.351923632414073,0.00855259912233409,No,547.473047747735,535.238361437395,614.772664132603,793.108919239342
LRRC49,0.250291659258504,0.154537493458727,No,0.181959818368151,0.351088143977568,No,292.833604448692,245.056064493534,240.879443477495,210.829152978137
THAP10,-0.00403833008696941,0.992227143335955,No,0.0263505550977053,0.91183198058798,No,192.977716745896,193.353655553422,220.043901779305,215.264934431302
THSD4,0.675340691498902,8.90945925002707e-07,No,0.94614386863336,8.87364080862142e-13,No,337.740287689056,208.221137334657,570.889112934901,290.191276112927
MYO9A,-0.0965454368740889,0.298336215611656,No,-0.0855842671422144,0.396086977750443,No,1419.44272432487,1519.77326832218,1055.82823139323,1120.53411723186
SENP8,-0.180606933628215,0.453161730870768,No,-0.307664301782878,0.167180461651765,No,135.112520913639,153.978058777568,146.508134289568,183.726970490624
PKM,-0.626318097619823,7.19172997693401e-73,No,-0.619046590990309,4.87543493734032e-71,No,38253.3994834867,59103.7414130813,42394.7680071809,65181.4796001193
PARP6,-0.50713334718838,8.79980135817496e-11,No,-0.340545952605102,4.72397565177126e-05,No,794.829968253618,1133.93281830508,844.893104832633,1072.13620897062
CELF6,-0.555376168969125,0.215613951146422,No,-0.519097666881176,0.251111922077854,No,7.96053965295564,15.4229606167857,8.98047176917882,16.6265504191672
CELF6,-0.555376168969125,0.215613951146422,No,-0.519097666881176,0.251111922077854,No,7.96053965295564,15.4229606167857,8.98047176917882,16.6265504191672
HEXA,-0.28845868277306,0.000661041661669336,No,-0.183721846276547,0.0412764707612211,No,1648.34978032984,2018.30402015161,1931.31476706711,2195.52069863741
HEXA-AS1,0.0750908219400475,0.904901951524809,No,0.395014255885372,0.407417074765934,No,5.99171067131062,5.13647017985591,12.8982363933096,7.61631199437017
ARIH1,1.12675268074797,4.06758332448038e-82,Up,0.956254153708076,2.32610148310133e-58,No,7054.29140907444,3215.1615097035,6823.3804874694,3501.34950387088
BBS4,0.0904252129228553,0.522355758429487,No,0.1506259533951,0.274926379762309,No,402.562188701175,377.473132893764,378.326307874822,340.395348556113
ADPGK,-0.0661999875569763,0.325074162444074,No,-0.0634476856145513,0.364515564277006,No,2272.87234509616,2380.25583180574,2195.73563396234,2293.574437851
NEO1,-0.0183382924875641,0.888695104968604,No,0.190247871242626,0.030759924394429,No,870.385446904631,882.268917077864,1382.19854295542,1210.78221451498
NPTN,0.161926187237798,0.0222209951609897,No,0.295162703392261,1.38242748151425e-05,No,2786.05635312997,2488.14499304955,2929.6068182999,2382.3354345712
CD276,-0.510732388654562,1.27944786917604e-19,No,-0.392180428077422,5.85051596725258e-12,No,2165.90323596629,3093.53221254676,2829.52625193987,3717.91689408875
LOXL1-AS1,0.0221817671590361,0.96608254830444,No,-0.849109834315679,0.00542586348618108,No,38.7241601161388,37.9743562938184,38.6064804094842,77.0240485017894
LOXL1,-0.00871100640268312,0.991556777489639,No,-0.433978567836337,0.252233583735822,No,34.7598913189798,34.7567554082797,56.8203956318672,82.3363013941531
STOML1,-0.51206263790007,0.00861603448632713,No,-0.653615439575845,0.000395191531674836,No,104.6550385867,152.544954852311,152.421497870036,246.064166669549
PML,-0.0161048172395679,0.925250120647826,No,0.2103526814521,0.0713100438727219,No,712.007607368892,720.446519909748,846.590223283389,730.448899136963
STRA6,-0.225091936828386,0.652730103062538,No,0.138278061538089,0.728464891018532,No,4.9369789316582,6.76581280434584,86.759785212344,78.0697966286145
SEMA7A,0.819528164663996,0.000113517753053892,No,0.933498779461398,1.5269842375808e-05,No,191.904673326945,103.651519205816,209.320199418759,103.492892505919
UBL7,-0.445290495323301,1.21072835606479e-08,No,-0.475458946910897,2.39858339382531e-09,No,1215.28894285408,1660.21900643431,1246.33784983963,1741.95836073242
ARID3B,-0.174243432057147,0.000936779489187483,No,-0.0732734847135255,0.228596278826226,No,3829.90166449149,4323.96345719938,3798.83863754396,3999.25835520336
CLK3,0.582633070617778,1.12591901356853e-17,No,0.69485538846717,3.43977440530556e-23,No,1914.58555653047,1274.89036652064,1984.37504307893,1221.89901331341
EDC3,0.583831706935927,1.55119449666902e-34,No,0.579899863332824,1.30695422732657e-32,No,4208.83876152062,2803.65638406629,4360.18888642908,2909.09423846261
CYP1A1,0.863322211461757,0.000121771542336959,No,1.53286345752555,6.01778696367892e-17,Up,86.5791641987815,43.812404282647,335.883208547467,109.821496972102
CSK,-0.430421227298341,1.90842836115538e-14,No,-0.405659833501296,2.16593054256086e-12,No,2331.66615612559,3146.21790139231,2456.08477241646,3256.81209122497
ULK3,-0.384923957784316,2.48849521068053e-07,No,-0.624422746204459,1.69225760829631e-16,No,1019.4609600726,1335.06230656734,949.694648439961,1470.37638718297
SCAMP2,-0.021265251208934,0.802945131291635,No,0.0155587443642486,0.854027512835474,No,2090.55757371891,2122.17015964336,2185.09306457242,2164.30844633775
MPI,-0.423393979094989,2.05780458555378e-05,No,-0.214079260125383,0.0419001090984113,No,434.317015236698,584.853304822599,628.265470970308,729.861155065664
FAM219B,-0.271957228729069,0.000122617429554664,No,-0.395105226258377,2.13592646793433e-08,No,1665.99735864221,2014.29608719787,1646.86555397999,2174.11967472293
COX5A,-0.0734179446835956,0.27004344730873,No,0.056652873631559,0.416663693984841,No,6189.20699702818,6513.7305809079,5748.42484007364,5529.03912201531
RPP25,0.400945703542727,7.21663315831295e-07,No,0.45604085172485,3.63182756415269e-06,No,1999.63458113351,1511.38817999774,700.378224948049,505.496331351213
SCAMP5,-0.46824853963389,2.44269367407547e-05,No,-0.689349923783025,1.43000222110886e-10,No,343.543361642603,478.284763630708,417.299176318043,680.66478459376
PPCDC,-0.209681358918951,0.172212024484481,No,-0.645699055893844,2.59533301103586e-06,No,328.351031956774,381.321465582033,296.123013660814,470.591017298924
C15orf39,0.216905269343698,0.000687781017711508,No,0.529863294314889,5.05208526028163e-17,No,2847.10633606977,2447.68493651701,2758.94459103375,1904.69323058569
GOLGA6D,1.37282971280792,0.000293761942984558,Up,1.46374573660046,8.73359928844021e-05,Up,19.4863960810813,0,26.3277368727203,0.788913588894699
COMMD4,-0.347031551931919,2.75009817704628e-05,No,-0.26315785711003,0.00236396531460414,No,2454.0860039062,3129.84600913791,2441.68589215486,2937.92447000698
NEIL1,-0.272472527498993,0.193041232386244,No,-0.272722257312225,0.19470152519678,No,131.742698091476,161.374960101364,154.08166167158,187.78206199069
MAN2C1,-0.0901693649851465,0.446847177542242,No,-0.0709135261600521,0.583174377926958,No,1039.15859501644,1107.44594509952,806.357226063562,845.10410101284
SIN3A,0.279707872390216,6.7182425442944e-05,No,0.241204925822007,0.00105122481663059,No,4300.63919863417,3537.90293780953,3319.51687013003,2805.49780029073
PTPN9,-0.515416870437028,1.6176662134383e-17,No,-0.614813683624054,3.27617947764129e-23,No,2178.23246626422,3120.55342980269,2041.89666198859,3136.40286814188
SNUPN,0.1532868768529,0.223238839704939,No,0.032265676549795,0.837626440550904,No,764.322262529667,686.000219968522,705.467360420437,690.475542419662
IMP3,-0.0901788802504316,0.253825122635587,No,-0.149713397650712,0.0446093038930851,No,2969.15504727013,3162.134152648,2827.37813749288,3142.59925556806
SNX33,-0.0410302460469399,0.753671948296208,No,-0.245340660957798,0.0163308264168621,No,869.14258381359,894.034628673569,797.731730014245,947.623804207752
CSPG4,-0.513879538260449,0.0320860428061463,No,-0.341002614216065,0.175211599388605,No,61.2255823231302,90.5891213359556,87.5131771964374,113.522818867196
DNM1P35,-0.0890748888034583,0.883796928859722,No,-0.115348879395177,0.835170058197771,No,6.67571738464487,7.61890529845728,10.4107804099541,12.0932086376415
UBE2Q2,0.872349088339288,8.58063266725897e-44,No,0.754315323115307,1.65011151270713e-33,No,2028.79312089779,1103.21610520936,2428.68707613891,1433.09918648547
FBXO22,0.00841185003369751,0.928548720908249,No,0.287988374124365,7.77402269729319e-07,No,4103.60104335504,4079.4414463116,3793.30537163542,3111.73904288526
NRG4,-0.285817043484636,0.443841044279513,No,-0.965087563086764,0.00110845527798495,No,26.5499578513099,33.5416999333444,78.2495397813688,169.275546720509
ETFA,-0.573222260532524,1.0392525493224e-20,No,-0.450960480206317,5.4440443090635e-13,No,2860.83761065519,4267.79133361978,3296.90989267175,4520.41219867571
ISL2,1.73240267956876,1.19023199112245e-68,Up,2.34535137699471,1.47611294953947e-116,Up,1054.77815650293,310.435466319197,1538.06397576473,293.782512628334
SCAPER,1.08737402970269,4.51645699793297e-26,Up,0.917204744339812,1.01302975894149e-18,No,877.969036534443,407.52563192567,929.606758579618,487.435879849302
RCN2,-0.531526036230666,1.7318024288578e-17,No,-0.550760355798864,8.87222618717786e-19,No,2246.34496620332,3254.6353154266,2802.543150442,4118.24337244331
TSPAN3,-0.40663003162797,4.7063682598559e-15,No,-0.433816008366456,9.47232446513806e-17,No,3126.57221908828,4150.28831449836,3547.98961042265,4801.33695245381
PEAK1,0.204527236489082,0.0187335759937612,No,0.301154708372378,0.000474231067215669,No,1877.40673638333,1626.80175390083,1711.42448904437,1384.70714015823
HMG20A,0.0801877690294842,0.164617985549275,No,0.0251637182350503,0.724149779257695,No,2716.68676514534,2569.69229777833,2435.10603528797,2392.22872831646
LINGO1,-0.586840116355161,3.69792744873467e-07,No,-0.331848405954107,0.00583994670542158,No,356.284737883502,540.158604585438,528.344868913937,668.075600948822
TBC1D2B,-0.411003755017466,5.44067716954725e-07,No,-0.348654655390611,2.72433824129412e-05,No,726.684005122979,969.876950035365,931.194238990938,1188.4578208975
SNORA63,0.417935081391932,0.341106972286393,No,0.36764614312051,0.409537436322645,No,25.2622814357283,16.5382171005622,27.7927220052372,19.3004923945234
CIB2,-0.79797652101202,3.92246523380995e-13,No,-0.656041235973529,3.68692741904688e-09,No,352.310412585661,619.652276988287,441.528634867941,703.106427341699
IDH3A,0.0127428499308403,0.882409331847646,No,-0.0210309504486501,0.78761213382042,No,3310.56495300567,3280.48599034037,3623.2374345994,3679.7457675644
ACSBG1,-0.809957965110906,0.00209947939647905,No,-0.0754907348823165,0.848044675587005,No,89.8977483258044,168.494435817013,57.8644813821358,61.9152256197838
CRABP1,0.39547103718825,0.121659137718617,No,0.209250685427148,0.271574588918178,No,56.0677763823562,40.3562197942241,383.447946593759,329.954618752961
IREB2,-0.0792944718851968,0.207686140931434,No,-0.0848550348316869,0.177828333822401,No,5254.06704340387,5554.08219944446,5026.82425185167,5334.00646558748
HYKK,-0.691901007242781,0.026926008615625,No,-1.09330431948777,0.000291056775289943,Down,40.483855346835,70.219401673853,39.4407801638709,97.7239888708536
PSMA4,-1.10405781600192,2.4972291521528e-24,Down,-1.37142295273389,8.41778239882583e-37,Down,3401.29035572929,7431.04184250598,3074.09206612833,8120.73966185374
CHRNA5,0.650266043956348,1.61058096314989e-10,No,0.650993030371664,1.63707458042222e-09,No,1403.38655441603,886.962472285539,992.649457647178,626.430214783425
CHRNA3,-0.330948407104575,0.411220766815406,No,0.216968043895732,0.559193340693943,No,15.6108456151196,21.3440296407839,66.4050777646778,55.8701276766821
ADAMTS7,-0.322647103581782,0.0847116960628925,No,-0.118372697743759,0.586041910359871,No,125.287720834024,158.578450768746,166.943516757345,182.937094159962
MORF4L1,0.0834293062422571,0.195768030844226,No,-0.00353668707275691,0.968057807498991,No,13705.0220172115,12930.1845087589,13732.7793126673,13773.2034808701
CTSH,0.12057845697762,0.746286922380467,No,-0.0509887791783148,0.864026600817128,No,35.569691457596,31.7122747068688,166.751022160242,173.322920698022
TMED3,-0.3441325958149,2.10327684688767e-05,No,-0.343918375208936,2.09769357199049e-05,No,1177.31516171285,1497.45516649211,1465.43455861117,1863.3036650377
MTHFS,-0.182525224317539,0.178118209748536,No,-0.231917367602986,0.0773197083133715,No,666.930713807524,758.997482104775,725.38178662023,856.366600138401
ST20,-0.303363577132312,0.179806343637991,No,-0.28024138734204,0.248938135171262,No,161.104063742843,201.865500900659,125.270355205701,155.182741929967
ZFAND6,-0.373169055012343,1.01261604133479e-06,No,-0.396816092161602,6.04602945449085e-07,No,1211.37830752655,1572.23768622571,1078.26778098764,1422.32058568738
FAH,0.0473685911923887,0.765810955248544,No,0.118634393357138,0.382708683670343,No,582.697433138888,563.409251322984,667.621008942645,613.584990324541
ARNT2,-0.0601795126475117,0.886901495551047,No,-0.665170644785929,1.57488019120703e-08,No,16.7742877456229,17.0498576446525,598.731340332377,955.590372935996
ABHD17C,-0.577809028505152,3.89565198015993e-07,No,-0.391361952833009,0.000813532339573675,No,302.319676611296,455.246744978409,415.608966940703,547.172320890425
STARD5,0.366813649519714,0.103103747931398,No,1.0530849488419,4.2780058815135e-07,Up,154.569277806284,117.576749678715,202.155270056414,91.8830943469816
MEX3B,1.17035148194582,6.34424681978645e-43,Up,1.01622731375523,3.37786836574765e-28,Up,1126.14037718391,494.802756597528,909.764786207566,444.313489617118
GOLGA6L10,1.32691741365686,7.08757261238121e-12,Up,1.25031023590825,2.68550833315699e-10,Up,340.67157723158,126.629911332264,334.504854480979,130.631316467141
UBE2Q2P2,0.676644364020572,0.00229753805569342,No,0.790491305146364,0.000480018208478657,No,131.216793576028,78.5313972413297,137.186867951639,75.8992197593961
GOLGA6L9,0.924982248798096,2.83925826797601e-18,No,1.06836984774594,1.26935395113531e-21,Up,847.541845065484,440.453465094227,774.356113560277,361.557250703597
RPS17,0.0505935820823456,0.497080290363985,No,0.00693840764855118,0.937248702430014,No,34503.2070032737,33307.2764830736,30728.3168710649,30582.2549534203
CPEB1,-0.000636816798197944,1,No,-0.287732377454491,0.217688468091127,No,43.4524999830103,42.9846265954237,171.539273952278,211.827086099205
AP3B2,0.381038396223338,0.410203903276319,No,-0.092879042273693,0.854841947268437,No,17.1266863054883,10.2006847012924,64.0841257246137,67.9088860136353
FSD2,0.591920129886116,0.184680124179209,No,0.731515101005366,0.0897078245021619,No,19.5269096727681,10.015171615589,22.1142087063736,9.63292316068707
WHAMM,1.09123099960101,2.93900488890876e-07,Up,1.01287772605295,1.98790329530348e-06,Up,677.979413788287,297.225874430434,941.947858573936,439.982995885693
HOMER2,-0.0210438384938827,0.854412980871057,No,-0.0658697118415925,0.489542805022883,No,1069.34727039499,1085.037302276,1207.81753178554,1265.57115803725
C15orf40,-0.808875079369266,1.5079138936099e-06,No,-0.815732751339129,1.4579387662755e-06,No,713.426607399076,1287.34290201126,741.172876169075,1341.66224963454
BTBD1,-0.0542248016684323,0.488134221741824,No,-0.218989610735575,0.000644002963199737,No,3163.36601255316,3284.78663266609,3353.50173567068,3907.52441128387
TM6SF1,0.382911694141235,0.255148597615926,No,0.513491330225491,0.0945785153981593,No,47.9325782408969,34.600414706895,79.2514245752241,53.1356032541785
BNC1,1.02241575363065,0.0111352627869044,Up,0.630056168263589,0.154968181676009,No,46.6263631283725,17.1368673772607,13.9155611090391,5.13851800086342
SH3GL3,-0.520603641353753,0.00136794435914272,No,-0.699929152032539,7.55376277303812e-06,No,192.790969436053,280.604146521584,257.377317860075,427.126409459897
GOLGA2P7,-0.743932970210267,8.09148932415257e-15,No,-0.886613428036928,5.53647284950393e-19,No,766.494614976513,1294.23865492991,646.654382742766,1206.86097020836
GOLGA6L4,1.62366207176627,4.83396100005856e-19,Up,1.59427875540113,1.40600908980891e-18,Up,375.327514512622,112.485392290128,458.6007389334,141.669244130853
GOLGA6L5P,1.42404998103258,1.03841692093387e-08,Up,2.28313376458176,6.14917072581825e-19,Up,294.273744703605,97.1000528440651,303.135280560868,47.2700880906583
UBE2Q2P1,1.59865343148522,1.11225411401221e-15,Up,1.73277607787451,9.77283634588169e-18,Up,189.635337756612,56.7750207911648,230.652718791991,62.6267262122541
ZSCAN2,-0.197182318334966,0.491201712118054,No,-0.368151741903947,0.157826117951576,No,164.380572475002,190.922656251104,174.118821201178,230.028946827021
SCAND2P,-0.0118651550197487,0.971079162298017,No,-0.0901658561535872,0.704519980975047,No,166.412745095597,167.976037908778,210.967197731276,225.27984229715
WDR73,-0.0692041490604108,0.400326347056945,No,0.0296161922012037,0.7580666938204,No,1404.46611324099,1474.1993463472,1389.43673357171,1363.76299938863
